date,open,high,low,close,Adj Close,volume
2014-07-10,2517,2630,2490,2531.699951,2420.686035,349298
2014-07-11,2525,2560.949951,2472,2504.649902,2394.821777,273178
2014-07-14,2482,2525.550049,2482,2509.649902,2399.603027,142260
2014-07-15,2526,2549.350098,2507,2518.449951,2408.016846,171337
2014-07-16,2524.949951,2584.800049,2502,2572.149902,2459.362061,255637
2014-07-17,2575,2579.75,2527.25,2560.350098,2448.079834,214428
2014-07-18,2550,2553.199951,2505,2524.600098,2413.897217,260815
2014-07-21,2524.600098,2573,2524.600098,2541.350098,2429.912842,238243
2014-07-22,2545.800049,2561,2493.649902,2513.399902,2403.188477,236100
2014-07-23,2525.149902,2529.449951,2479,2490.050049,2380.862305,253475
2014-07-24,2500,2511,2485,2498.699951,2389.133057,288868
2014-07-25,2497,2537,2496.899902,2509.300049,2399.268311,230984
2014-07-28,2510,2525,2492.600098,2505.5,2395.634766,182179
2014-07-30,2509.949951,2560,2485,2552.449951,2440.526123,189655
2014-07-31,2564.75,2590,2511.399902,2524.050049,2413.371338,958095
2014-08-01,2510,2626.550049,2509,2586,2472.60498,943610
2014-08-04,2590,2660,2571.399902,2645.699951,2529.687012,480503
2014-08-05,2653.699951,2675,2628.600098,2665.850098,2548.953613,412319
2014-08-06,2654,2670,2630.350098,2637,2521.368896,238191
2014-08-07,2629.5,2667,2629.5,2649.399902,2533.224854,286075
2014-08-08,2629,2635,2593.5,2622.600098,2507.600586,266242
2014-08-11,2639,2672,2635.050049,2664.550049,2547.710693,226565
2014-08-12,2672,2684.949951,2647.199951,2664.25,2547.423584,223239
2014-08-13,2653.300049,2674.949951,2643,2650.949951,2534.706787,186796
2014-08-14,2645,2693,2645,2666.550049,2549.622803,311544
2014-08-18,2651.149902,2722.5,2651.149902,2703.550049,2585.000732,359547
2014-08-19,2715,2760,2712.199951,2749.300049,2628.744629,404906
2014-08-20,2749,2755,2724.949951,2737.850098,2617.796631,212477
2014-08-21,2743.949951,2771,2738.100098,2750.550049,2629.939697,206504
2014-08-22,2756,2767.899902,2729,2754.850098,2634.05127,192631
2014-08-25,2781,2824.949951,2779.199951,2805.850098,2682.814697,390940
2014-08-26,2785,2799.899902,2755,2772.399902,2650.831299,295099
2014-08-27,2785,2798.649902,2760.75,2769.25,2659.330322,308090
2014-08-28,2775,2803.699951,2761.699951,2784.5,2673.974609,444326
2014-09-01,2804,2930,2792,2912.800049,2797.182129,640846
2014-09-02,2929,2966,2907.800049,2915.050049,2799.342773,431825
2014-09-03,2940,2942,2897,2908.550049,2793.101074,423897
2014-09-04,2910,2923.550049,2883.100098,2897.75,2782.729736,254066
2014-09-05,2872,2901.949951,2859.899902,2880.75,2766.404053,262632
2014-09-08,2875,2924.399902,2856,2915.649902,2799.918701,393871
2014-09-09,2930,2932,2903,2910,2794.493408,194446
2014-09-10,2891.050049,2919.949951,2885,2906.949951,2791.564209,185112
2014-09-11,2905,2924,2876.25,2917.100098,2801.311523,280993
2014-09-12,2921,2979,2921,2971.800049,2853.840332,453657
2014-09-15,2970.899902,2974.399902,2930,2962.600098,2845.005371,287604
2014-09-16,2955,2980.300049,2931,2950.350098,2833.241699,360771
2014-09-17,2950,2985,2916.25,2967.199951,2849.422852,313982
2014-09-18,2978,3060,2960,3042.699951,2921.92627,369872
2014-09-19,3045.199951,3094,3030,3082.399902,2960.050049,276972
2014-09-22,3074.300049,3085,3041.5,3066.199951,2944.49292,228956
2014-09-23,3079,3112,3054.100098,3061.800049,2940.268066,331237
2014-09-24,3075,3090,3031,3071.800049,2949.871094,211358
2014-09-25,3075,3100,3043,3057.25,2935.898438,318285
2014-09-26,3040.300049,3087,2961.899902,3038,2917.412598,290099
2014-09-29,3036,3037,3001.850098,3008.149902,2888.747559,217945
2014-09-30,3018,3078,3013.800049,3062.850098,2941.276367,293390
2014-10-01,3048,3081.899902,2961.149902,2970.949951,2853.023926,513843
2014-10-07,2971,2994,2934,2938.649902,2822.005859,295318
2014-10-08,2939,2968,2924.050049,2951.100098,2833.961914,283872
2014-10-09,2961,3013.550049,2961,3006.199951,2886.875,292837
2014-10-10,2990.100098,2995,2942,2966.199951,2848.462646,249861
2014-10-13,2941,2980,2925.050049,2972.850098,2854.848633,158747
2014-10-14,2980.100098,2992.699951,2957.100098,2962.100098,2844.525391,176342
2014-10-15,2962.100098,2962.100098,2962.100098,2962.100098,2844.525391,0
2014-10-16,2956.100098,2980,2912,2936.850098,2820.278076,168761
2014-10-17,2940,2960.699951,2902,2941.100098,2824.358887,283917
2014-10-20,2978,3014.800049,2978,3003.699951,2884.473877,196994
2014-10-21,3015,3084.75,3010,3075.699951,2953.616211,220013
2014-10-22,3092,3189,3085.399902,3177.199951,3051.087402,398874
2014-10-27,3171,3190,3105.5,3169.699951,3043.88501,160160
2014-10-28,3169.699951,3169.699951,3130.050049,3151.350098,3026.263428,220379
2014-10-29,3166,3219,3145.399902,3205.399902,3078.167725,228343
2014-10-30,3221.850098,3299,3171,3240.25,3111.634766,1274329
2014-10-31,3265,3350,3246.25,3337.25,3204.784668,902391
2014-11-03,3330,3334,3276,3286.850098,3156.38501,452092
2014-11-05,3295,3327.850098,3280,3288.949951,3158.401611,267172
2014-11-07,3286,3318.699951,3249.149902,3288.350098,3157.825684,302843
2014-11-10,3285,3315,3268.050049,3307.800049,3176.503418,207284
2014-11-11,3298,3334.899902,3291.149902,3329,3196.862061,213365
2014-11-12,3329,3371.300049,3310,3359.75,3226.391357,261098
2014-11-13,3370,3396,3321.699951,3328.550049,3196.429932,235947
2014-11-14,3329.100098,3344,3320.300049,3329.550049,3197.390137,115687
2014-11-17,3321.949951,3370,3313.100098,3341.199951,3208.577637,186565
2014-11-18,3341,3376.75,3324.550049,3364.600098,3231.049316,276896
2014-11-19,3378,3395,3323.600098,3343.399902,3210.69043,213795
2014-11-20,3343,3364.800049,3312,3335.5,3203.104248,164288
2014-11-21,3333.050049,3364,3305.550049,3355.050049,3221.87793,261401
2014-11-24,3350.350098,3363.100098,3334,3353.100098,3220.005371,156584
2014-11-25,3358,3388,3281.649902,3288.850098,3158.305664,343894
2014-11-26,3280,3306.899902,3248.699951,3284,3153.648438,223306
2014-11-27,3286.699951,3305.399902,3257.199951,3263.449951,3133.913574,244311
2014-11-28,3279,3359.699951,3276,3346.199951,3213.37915,275680
2014-12-01,3341,3432,3335,3389.149902,3254.624512,510490
2014-12-02,3395,3395,3352.050049,3356.850098,3223.606689,165773
2014-12-03,3365.850098,3414.699951,3365.850098,3391.5,3256.881104,286735
2014-12-04,3392,3415,3384.199951,3406.850098,3271.62207,199285
2014-12-05,3411,3417,3390,3410.100098,3274.74292,140056
2014-12-08,3430,3440,3366.100098,3379.850098,3245.693604,203336
2014-12-09,3390,3390,3319.800049,3336.550049,3204.112061,221590
2014-12-10,3323.050049,3345,3303.199951,3323.399902,3191.484131,236136
2014-12-11,3325,3352,3286.75,3341.100098,3208.481689,156314
2014-12-12,3352,3394.399902,3342.300049,3379.300049,3245.165527,241538
2014-12-15,3374,3379.899902,3346.300049,3368.75,3235.033936,135240
2014-12-16,3345,3383.699951,3301.5,3309.850098,3178.472412,217196
2014-12-17,3290,3315,3250.75,3261.949951,3132.473145,267012
2014-12-18,3300,3399.25,3270.050049,3385.300049,3250.927246,283235
2014-12-19,3401,3462,3350.25,3359.399902,3226.055176,473560
2014-12-22,3381.949951,3412.5,3358.100098,3393.5,3258.801758,194933
2014-12-23,3395,3424,3385.100098,3398.699951,3263.79541,202035
2014-12-24,3400,3420,3332.800049,3365.5,3231.913086,403056
2014-12-26,3367,3388.699951,3326,3333.100098,3200.799316,210882
2014-12-29,3335.050049,3380,3335.050049,3347.199951,3214.3396,211257
2014-12-30,3350,3368.649902,3339.449951,3347.25,3214.387451,109577
2014-12-31,3305,3341.899902,3299.75,3329.800049,3197.630127,281626
2015-01-01,3320.25,3360,3320.25,3340.75,3208.145508,299232
2015-01-02,3360,3383,3350.5,3359.600098,3226.247314,233924
2015-01-05,3382,3469.350098,3376.050049,3447.800049,3310.946533,536747
2015-01-06,3439,3439,3382.5,3395.25,3260.482422,422743
2015-01-07,3400,3458.949951,3382.050049,3437.75,3301.29541,369241
2015-01-08,3465,3509.550049,3444,3475.5,3337.547119,422022
2015-01-09,3500,3507.699951,3429.949951,3468.199951,3330.536865,194054
